word,star,1,2,3,4,5
TƏBLİĞATÇI,***,isim,,,,
TƏBLİĞATÇILIQ,***,isim,,,,
TƏBRİK,***,isim,,,,
TƏBRİKLƏMƏ,***,isim,,,,
TƏBRİKLƏMƏK,***,fel,,,,
TƏBRİKNAMƏ,***,isim,,,,
TƏCAVÜZ,***,isim,,,,
TƏCAVÜZÇÜ,***,fel,isim,sifət,,
TƏCAVÜZÇÜLÜK,***,isim,,,,
TƏCAVÜZKAR,***,fel,isim,sifət,,
TƏCAVÜZKARCA(SINA),***,zərf,,,,
TƏCAVÜZKARLIQ,***,isim,,,,
TƏCDİD,***,isim,,,,
TƏCƏDDÜD,***,isim,,,,
TƏCƏLLA,***,isim,,,,
TƏCƏSSÜM,***,isim,,,,
TƏCHİZ,***,isim,,,,
TƏCHİZAT,***,isim,,,,
TƏCHİZATÇI,***,isim,,,,
TƏCİL,***,isim,,,,
TƏCİL,***,isim,,,,
TƏCİLƏN,***,zərf,,,,
TƏCİLİ,***,zərf,,,,
TƏCNİS,***,isim,,,,
TƏCRİD,***,isim,,,,
TƏCRÜBƏ,***,isim,,,,
TƏCRÜBƏÇİ,***,isim,,,,
TƏCRÜBƏÇİLİK,***,isim,,,,
TƏCRÜBƏLƏNMƏ,***,fel,isim,,,
TƏCRÜBƏLƏNMƏK,***,fel,,,,
TƏCRÜBƏLİ,***,sifət,,,,
TƏCRÜBƏLİLİK,***,isim,,,,
TƏCRÜBƏSİZ,***,sifət,,,,
TƏCRÜBƏSİZLİK,***,isim,,,,
TƏCRÜBƏVİ,***,sifət,,,,
TƏCRÜBİ,***,sifət,,,,
TƏDARÜK,***,isim,,,,
TƏDARÜKÇÜ,***,isim,,,,
TƏDAVİ,***,isim,,,,
TƏDAVÜL,***,isim,,,,
TƏDBİR,***,isim,,,,
TƏDBİRLİ,***,sifət,,,,
TƏDHİŞ,***,isim,,,,
TƏDHİŞÇİ,***,isim,,,,
TƏDİYƏ,***,isim,,,,
TƏDİYƏÇİ,***,isim,,,,
TƏDQİQ,***,isim,,,,
TƏDQİQAT,***,isim,,,,
TƏDQİQATÇI,***,isim,,,,
TƏDQİQATÇILIQ,***,isim,,,,
TƏDRİC,***,isim,,,,
TƏDRİCƏN,***,zərf,,,,
TƏDRİCİ,***,sifət,,,,
TƏDRİCLƏ,***,zərf,,,,
TƏDRİS,***,isim,,,,
TƏƏCCÜB,***,isim,zərf,,,
TƏƏCCÜBLƏNDİRMƏ,***,isim,,,,
TƏƏCCÜBLƏNDİRMƏK,***,fel,,,,
TƏƏCCÜBLƏNMƏ,***,fel,isim,,,
TƏƏCCÜBLƏNMƏK,***,fel,,,,
TƏƏCCÜBLÜ,***,zərf,sifət,,,
TƏƏHHÜD,***,isim,,,,
TƏƏHHÜDNAMƏ,***,,isim,,,
TƏƏLLÜQ,***,isim,,,,
TƏƏRRÜZ,***,isim,,,,
TƏƏSSÜB,***,isim,,,,
TƏƏSSÜBKEŞ,***,isim,,,,
TƏƏSSÜF,***,isim,,,,
TƏƏSSÜFLƏNMƏ,***,fel,isim,,,
TƏƏSSÜFLƏNMƏK,***,fel,,,,
TƏƏSSÜR,***,isim,,,,
TƏƏSSÜRAT,***,isim,,,,
TƏƏŞŞÜQ,***,isim,,,,
TƏFAVÜT,***,isim,,,,
TƏFCİMƏK,***,fel,,,,
TƏFƏKKÜR,***,isim,,,,
TƏFƏRRÜAT,***,zərf,,,,
TƏFRİQƏ,***,isim,,,,
TƏFRİQƏÇİ,***,isim,,,,
TƏFRİQƏÇİLİK,***,isim,,,,
TƏFSİL,***,isim,,,,
TƏFSİLAT,***,isim,zərf,,,
TƏFSİLƏN,***,zərf,,,,
TƏFSİLLİ,***,sifət,,,,
TƏFSİR,***,isim,,,,
TƏFSİRÇİ,***,isim,,,,
TƏFTİŞ,***,isim,,,,
TƏFTİŞÇİ,***,isim,,,,
TƏFTİŞÇİLİK,***,isim,,,,
TƏĞYİR,***,isim,,,,
TƏHARƏT,***,isim,,,,
TƏHDİD,***,isim,,,,
"TƏHDİDEDİCİ, TƏHDİDLİ",***,sifət,,,,
TƏHƏMMÜL,***,isim,,,,
TƏHƏR,***,isim,qoşma,,,
TƏHƏRSİZ,***,sifət,,,,
TƏHƏR-TÖHÜR,***,isim,,,,
TƏHƏSSÜR,***,isim,,,,
TƏHƏVVÜL,***,isim,,,,
TƏHƏYYÜR,***,isim,,,,
TƏHKİM,***,isim,,,,
TƏHKİMÇİ,***,isim,,,,
TƏHKİMÇİ,***,isim,,,,
TƏHKİMÇİLİK,***,isim,,,,
TƏHKİMLİ,***,fel,isim,,,
TƏHKİYƏ,***,isim,,,,
TƏHQİQ,***,isim,,,,
TƏHQİQAT,***,isim,,,,
TƏHQİQATÇI,***,isim,,,,
TƏHQİR,***,isim,,,,
TƏHQİRAMİZ,***,,,,,
TƏHQİRANƏ,***,,,,,
"TƏHQİREDİCİ, TƏHQİRLİ",***,zərf,sifət,,,
TƏHLİL,***,isim,,,,
TƏHLÜKƏ,***,isim,,,,
TƏHLÜKƏLİ,***,sifət,,,,
TƏHLÜKƏSİZ,***,sifət,,,,
TƏHLÜKƏSİZLİK,***,isim,,,,
TƏHR,***,isim,qoşma,,,
TƏHRİF,***,isim,,,,
TƏHRİK,***,isim,,,,
TƏHRİKÇİ,***,isim,,,,
TƏHRİKEDİCİ,***,sifət,,,,
TƏHRİR,***,isim,,,,
TƏHRİRİ,***,sifət,zərf,,,
TƏHSİL,***,isim,,,,
TƏHSİLLİ,***,sifət,,,,
TƏHSİLSİZ,***,sifət,,,,
TƏHSİLSİZLİK,***,isim,,,,
TƏHSİN,***,fel,isim,,,
TƏHT,***,isim,,,,
TƏHTƏLHESAB,***,fel,isim,sifət,,
TƏHVİL,***,isim,,,,
TƏHVİLÇİ,***,isim,,,,
TƏXƏLLÜS,***,isim,,,,
TƏXƏLLÜSLÜ,***,sifət,,,,
TƏXƏRRÜŞ,***,isim,,,,
TƏXƏYYÜL,***,isim,,,,
TƏXFİF,***,isim,,,,
TƏXİR,***,isim,,,,
TƏXİRƏSALINMAZ,***,sifət,,,,
TƏXLİYYƏ,***,isim,,,,
TƏXMİN,***,isim,,,,
TƏXMİNƏN,***,zərf,,,,
TƏXMİNİ,***,sifət,,,,
TƏXRİBAT,***,isim,,,,
TƏXRİBATÇI,***,isim,,,,
TƏXRİBATÇILIQ,***,isim,,,,
TƏXSİS,***,isim,,,,
TƏXSİSAT,***,isim,,,,
TƏXT,***,isim,,,,
TƏK,***,sifət,zərf,,,
TƏK,***,isim,,,,
TƏKADAMLIQ,***,sifət,,,,
TƏKALLAHLILIQ,***,,,,,
TƏKALTI,***,isim,,,,
TƏKAMÜL,***,isim,,,,
TƏKAMÜLÇÜ,***,isim,,,,
TƏKAN,***,isim,,,,
TƏKANLAMA,***,isim,,,,
TƏKANLAMAQ,***,fel,,,,
TƏKATLI,***,sifət,,,,
TƏKAVARLI,***,sifət,,,,
TƏKAYAQLI,***,sifət,,,,
TƏKBARMAQ,***,sifət,,,,
TƏKBARMAQLI,***,sifət,,,,
TƏKBAŞÇI,***,isim,,,,
TƏKBAŞÇILIQ,***,isim,,,,
TƏKBAŞINA,***,zərf,,,,
TƏKBƏTƏK,***,zərf,,,,
TƏKBİR,***,isim,,,,
TƏKBUYNUZ(LU),***,sifət,,,,
TƏKCƏ,***,sifət,zərf,,,
TƏKDƏNBİR,***,zərf,,,,
TƏKDIRNAQLILAR,***,,,,,
TƏKDİR,***,isim,,,,
TƏKƏ,***,isim,,,,
TƏKƏBBÜR,***,fel,isim,sifət,zərf,
TƏKƏBBÜRLÜ,***,sifət,zərf,,,
TƏKƏBBÜRLÜK,***,isim,,,,
TƏKƏLDUZ,***,isim,,,,
TƏKƏLDUZÇU,***,isim,,,,
TƏKƏLDUZÇULUQ,***,isim,,,,
TƏKƏLƏNMƏ,***,isim,,,,
TƏKƏLƏNMƏK,***,fel,,,,
TƏKƏLLİ,***,,,,,
TƏKƏLLÜF,***,isim,,,,
TƏKƏMMÜL,***,isim,,,,
TƏKƏMSEYRƏK,***,sifət,zərf,,,
TƏKƏR,***,isim,,,,
TƏKƏRCİK,***,isim,,,,
TƏKƏRƏK,***,isim,,,,
TƏKƏRLİ,***,sifət,,,,
TƏKƏRVARİ,***,sifət,,,,
TƏKƏSAQQAL(LI),***,sifət,,,,
TƏKƏŞ,***,sifət,,,,
TƏKƏTƏK,***,zərf,,,,
TƏKFİR,***,isim,,,,
TƏKGÖZ(LÜ),***,sifət,,,,
TƏKHAKİMİYYƏTLİ,***,sifət,,,,
TƏKHAKİMİYYƏTLİLİK,***,isim,,,,
TƏKHECALI,***,sifət,,,,
TƏKHƏDLİ,***,isim,,,,
TƏKHÜCEYRƏLİ,***,sifət,,,,
TƏKİ,***,ədat,,,,
TƏKİD,***,isim,,,,
TƏKİDƏN,***,zərf,,,,
TƏKİDLİ,***,sifət,,,,
TƏKİR,***,sifət,,,,
TƏKQAT(LI),***,sifət,,,,
TƏKQOL(LU),***,,,,,
TƏKQULP(LU),***,sifət,,,,
TƏKLƏMƏ,***,isim,,,,
TƏKLƏMƏK,***,fel,,,,
TƏKLƏNMƏ,***,isim,,,,
TƏKLƏNMƏK,***,fel,,,,
TƏKLİF,***,fel,isim,,,
TƏKLİFSİZ,***,sifət,zərf,,,
TƏKLİFSİZCƏ(SİNƏ),***,zərf,,,,
TƏKLİFSİZLİK,***,isim,,,,
TƏKLİK,***,isim,,,,
TƏKLİKDƏ,***,zərf,,,,
TƏKLÜLƏ,***,fel,isim,sifət,,
TƏKMƏNALI,***,sifət,,,,
TƏKMƏNALILIQ,***,isim,,,,
TƏKMİL,***,isim,,,,
TƏKMİLLƏŞDİRİLMƏ,***,isim,,,,
TƏKMİLLƏŞDİRİLMƏK,***,fel,,,,
TƏKMİLLƏŞDİRMƏ,***,isim,,,,
TƏKMİLLƏŞDİRMƏK,***,fel,,,,
TƏKMİLLƏŞMƏ,***,isim,,,,
TƏKMİLLƏŞMƏK,***,fel,,,,
TƏKMİLLİLİK,***,isim,,,,
TƏKNƏ,***,isim,,,,
TƏKRAR,***,isim,,,,
TƏKRAREDİLMƏZ,***,sifət,,,,
TƏKRARƏN,***,zərf,,,,
TƏKRARLAMA,***,isim,,,,
TƏKRARLAMAQ,***,fel,,,,
TƏKRARLANMA,***,isim,,,,
TƏKRARLANMAQ,***,fel,,,,
TƏKRARLATMA,***,isim,,,,
TƏKRARLATMAQ,***,fel,,,,
TƏKRAROLUNMAZ,***,sifət,,,,
TƏKRAR-TƏKRAR,***,zərf,,,,
TƏKRİR,***,isim,,,,
TƏKSƏSLİ,***,sifət,,,,
TƏK-TƏK,***,sifət,zərf,,,
TƏK-TƏNHA,***,sifət,zərf,,,
TƏKTƏSƏRRÜFATÇI,***,isim,,,,
TƏK-TÜK,***,sifət,,,,
TƏKYƏ,***,isim,,,,
TƏKYƏ,***,isim,,,,
TƏKYƏLƏNMƏ,***,isim,,,,
TƏKYƏLƏNMƏK,***,fel,,,,
TƏKZİB,***,isim,,,,
"TƏKZİBEDİLMƏZ, TƏKZİBOLUNMAZ",***,sifət,,,,
TƏQAÜD,***,isim,,,,
TƏQAÜDÇÜ,***,fel,isim,sifət,,
TƏQAZA,***,isim,,,,
TƏQDİM,***,isim,,,,
TƏQDİMAT,***,isim,,,,
TƏQDİR,***,isim,,,,
TƏQDİRƏLAYİQ,***,sifət,,,,
TƏQDİS,***,isim,,,,
TƏQƏLLÜB,***,isim,,,,
TƏQİB,***,isim,,,,
TƏQLİD,***,isim,,,,
TƏQLİDÇİ,***,isim,,,,
TƏQLİDÇİLİK,***,isim,,,,
TƏQLİDƏN,***,zərf,,,,
TƏQRİBƏN,***,zərf,,,,
TƏQRİBİ,***,sifət,,,,
TƏQRİR,***,isim,,,,
TƏQSİM,***,isim,,,,
TƏQSİR,***,isim,,,,
TƏQSİRKAR,***,isim,,,,
TƏQSİRKARLIQ,***,isim,,,,
TƏQSİRLİ,***,sifət,,,,
TƏQSİRNAMƏ,***,isim,,,,
TƏQSİRSİZ,***,sifət,,,,
TƏQSİRSİZLİK,***,isim,,,,
TƏQTİ,***,isim,,,,
TƏQVİM,***,isim,,,,
TƏLAŞ,***,isim,,,,
TƏLAŞLI,***,sifət,zərf,,,
TƏLATÜM,***,isim,,,,
TƏLATÜMLÜ,***,sifət,zərf,,,
TƏLƏ,***,isim,,,,
TƏLƏB,***,fel,isim,,,
TƏLƏBAT,***,isim,,,,
TƏLƏBDAR,***,isim,,,,
TƏLƏBƏ,***,isim,,,,
TƏLƏBƏLİK,***,isim,,,,
TƏLƏBKAR,***,fel,isim,sifət,,
TƏLƏBKARLIQ,***,isim,,,,
TƏLƏBNAMƏ,***,isim,,,,
TƏLƏF,***,fel,isim,,,
TƏLƏFAT,***,isim,,,,
TƏLƏFFÜZ,***,isim,,,,
TƏLƏFXƏRC,***,sifət,,,,
TƏLƏFXƏRCLİK,***,isim,,,,
TƏLƏKƏ,***,sifət,,,,
TƏLƏM-TƏLƏSİK,***,zərf,,,,
TƏLƏSDİRMƏ,***,isim,,,,
TƏLƏSDİRMƏK,***,fel,zərf,,,
TƏLƏSİK,***,sifət,zərf,,,
TƏLƏSKƏN,***,sifət,,,,
TƏLƏSKƏNLİK,***,isim,,,,
TƏLƏSMƏ,***,isim,,,,
TƏLƏSMƏDƏN,***,zərf,,,,
TƏLƏSMƏK,***,fel,,,,
TƏLƏT,***,isim,,,,
TƏLX,***,fel,isim,sifət,,
TƏLXƏK,***,isim,,,,
TƏLXƏKLİK,***,isim,,,,
TƏLİF,***,isim,,,,
TƏLİQƏ,***,isim,,,,
TƏLİM,***,isim,,,,
TƏLİMAT,***,isim,,,,
TƏLİMATÇI,***,isim,,,,
TƏLİMATÇILIQ,***,isim,,,,
TƏLİMATLANDIRMA,***,isim,,,,
TƏLİMATLANDIRMAQ,***,fel,,,,
TƏLİMÇİ,***,isim,,,,
TƏLİMNAMƏ,***,isim,,,,
TƏLİS,***,isim,,,,
TƏLİS,***,isim,,,,
TƏLİS,***,isim,,,,
TƏLİS,***,isim,,,,
TƏLQİN,***,isim,,,,
TƏLQİNEDİCİ,***,sifət,,,,
TƏLL,***,isim,,,,
TƏLLƏMƏ,***,isim,,,,
TƏLLƏMƏK,***,fel,,,,
TƏLLƏNMƏ,***,isim,,,,
TƏLLƏNMƏK,***,fel,,,,
TƏLTİF,***,isim,,,,
TƏM,***,,,,,
TƏMAS,***,isim,,,,
TƏMAYÜL,***,isim,,,,
TƏMAYÜLÇÜ,***,isim,,,,
TƏMAYÜLÇÜLÜK,***,isim,,,,
TƏMAYÜLLÜ,***,sifət,,,,
TƏMƏL,***,,,,,
TƏMƏLLİ,***,sifət,,,,
TƏMƏLSİZ,***,sifət,,,,
TƏMƏNNA,***,,isim,,,
TƏMƏNNASIZ,***,sifət,,,,
TƏMƏRKÜZ,***,isim,,,,
TƏMƏRKÜZLƏŞDİRİLMƏ,***,isim,,,,
TƏMƏRKÜZLƏŞDİRİLMƏK,***,fel,,,,
TƏMƏRKÜZLƏŞDİRMƏ,***,isim,,,,
TƏMƏRKÜZLƏŞDİRMƏK,***,fel,,,,
TƏMƏRKÜZLƏŞMƏ,***,isim,,,,
TƏMƏRKÜZLƏŞMƏK,***,fel,,,,
TƏMƏSSÜK,***,isim,,,,
TƏMHİD,***,isim,,,,
TƏMİM,***,isim,,,,
TƏMİN,***,isim,,,,
TƏMİNAT,***,isim,,,,
TƏMİNATLI,***,sifət,,,,
TƏMİNEDİCİ,***,sifət,,,,
TƏMİR,***,isim,,,,
TƏMİRARASI,***,sifət,,,,
TƏMİRAT,***,isim,,,,
TƏMİRÇİ,***,isim,,,,
TƏMİRXANA,***,isim,,,,
TƏMİZ,***,,fel,isim,sifət,zərf
TƏMİZCƏ,***,sifət,zərf,,,
TƏMİZCİNSLİ,***,sifət,,,,
TƏMİZKAR,***,sifət,,,,
TƏMİZKARLIQ,***,isim,,,,
TƏMİZQANLI,***,sifət,,,,
TƏMİZQƏLBLİ,***,sifət,,,,
TƏMİZLƏMƏ,***,isim,,,,
TƏMİZLƏMƏK,***,fel,,,,
TƏMİZLƏNMƏ,***,isim,,,,
TƏMİZLƏNMƏK,***,fel,,,,
TƏMİZLƏYİCİ,***,fel,isim,sifət,,
TƏMİZLİK,***,isim,,,,
TƏMİZÜRƏKLİ,***,sifət,,,,
TƏMKİN,***,isim,zərf,,,
TƏMKİNLİ,***,sifət,zərf,,,
TƏMKİNLİLİK,***,isim,,,,
TƏMRİN,***,isim,,,,
TƏMSİL,***,isim,,,,
TƏMTƏRAQ,***,isim,,,,
TƏMTƏRAQLI,***,sifət,,,,
TƏMYİZ,***,,,,,
TƏN,***,sifət,zərf,,,
TƏN,***,isim,,,,
TƏN,***,,,,,
TƏNASÜB,***,isim,,,,
TƏNASÜBSÜZ,***,sifət,,,,
TƏNASÜBSÜZLÜK,***,isim,,,,
TƏNASÜX,***,isim,,,,
TƏNASÜL,***,isim,,,,
TƏNAVÜL,***,isim,,,,
TƏNBEH,***,isim,,,,
TƏNBƏKİ,***,isim,,,,
TƏNBƏL,***,fel,isim,sifət,zərf,
TƏNBƏLCƏSİNƏ,***,zərf,,,,
TƏNBƏLLƏNMƏ,***,isim,,,,
TƏNBƏLLƏNMƏK,***,fel,,,,
TƏNBƏLLƏŞMƏ,***,isim,,,,
TƏNBƏLLƏŞMƏK,***,,,,,
TƏNBƏLLİK,***,isim,,,,
TƏNBUR,***,isim,,,,
TƏNDİR,***,isim,,,,
TƏNDİRXANA,***,isim,,,,
TƏNDÜRÜST,***,sifət,,,,
TƏNDÜRÜSTLÜK,***,isim,,,,
TƏNƏ,***,fel,isim,sifət,,
TƏNƏFFÜS,***,isim,,,,
TƏNƏK,***,isim,,,,
TƏNƏKƏ,***,isim,,,,
TƏNƏKƏÇİ,***,isim,,,,
TƏNƏKLİK,***,isim,,,,
TƏNƏLİ,***,sifət,,,,
TƏNƏZZÖH,***,isim,,,,
TƏNƏZZÜL,***,isim,,,,
TƏNG,***,sifət,,,,
TƏNGİMƏ,***,isim,,,,
TƏNGİMƏK,***,fel,,,,
TƏNGİŞDİRMƏ,***,isim,,,,
TƏNGİŞDİRMƏK,***,fel,,,,
TƏNGİŞMƏ,***,isim,,,,
TƏNGİŞMƏK,***,fel,,,,
TƏNGİTMƏ,***,isim,,,,
TƏNGİTMƏK,***,,,,,
TƏNGLƏŞMƏ,***,isim,,,,
TƏNGLƏŞMƏK,***,fel,,,,
TƏNGLİK,***,isim,,,,
TƏNGNƏFƏS,***,zərf,,,,
TƏNGNƏFƏSLİK,***,isim,,,,
TƏNHA,***,sifət,zərf,,,
TƏNHALIQ,***,isim,,,,
TƏNQİD,***,isim,,,,
TƏNQİDÇİ,***,isim,,,,
TƏNQİDİ,***,sifət,,,,
TƏNQİT,***,isim,,,,
TƏNLƏŞDİRİLMƏ,***,fel,isim,,,
TƏNLƏŞDİRİLMƏK,***,fel,,,,
TƏNLƏŞDİRMƏ,***,isim,,,,
TƏNLƏŞDİRMƏK,***,fel,,,,
TƏNLƏŞMƏ,***,isim,,,,
TƏNLƏŞMƏK,***,fel,,,,
TƏNLİK,***,isim,,,,
TƏNTƏNƏ,***,isim,,,,
TƏNTƏNƏLİ,***,sifət,zərf,,,
TƏNTİK,***,zərf,sifət,,,
TƏNTİKLƏMƏ,***,isim,,,,
TƏNTİKLƏMƏK,***,fel,,,,
TƏNTİKLİK,***,isim,,,,
TƏNTİMƏ,***,isim,,,,
TƏNTİMƏK,***,fel,,,,
TƏNTİTMƏ,***,isim,,,,
TƏNTİTMƏK,***,fel,,,,
TƏNUMƏND,***,sifət,,,,
TƏNZİF,***,isim,,,,
TƏNZİM,***,isim,,,,
TƏNZİMÇİ,***,,,,,
"TƏNZİMEDİCİ, TƏNZİMLƏYİCİ",***,fel,isim,sifət,,
TƏNZİMLƏMƏ,***,isim,,,,
TƏNZİMLƏMƏK,***,fel,,,,
TƏPCƏK,***,isim,,,,
TƏPÇEVİR,***,sifət,zərf,,,
TƏPÇİMƏ,***,isim,,,,
TƏPÇİMƏK,***,fel,,,,
TƏPDİRMƏ,***,isim,,,,
TƏPDİRMƏ,***,isim,,,,
TƏPDİRMƏK,***,fel,,,,
TƏPDİRMƏK,***,fel,,,,
TƏPƏ,***,isim,,,,
TƏPƏCİK,***,isim,,,,
TƏPƏL,***,fel,isim,sifət,,
TƏPƏLƏMƏ,***,sifət,zərf,,,
TƏPƏLƏMƏ,***,isim,,,,
TƏPƏLƏMƏK,***,fel,,,,
TƏPƏLƏNMƏ,***,isim,,,,
TƏPƏLƏNMƏK,***,fel,,,,
TƏPƏLİ,***,sifət,,,,
TƏPƏLİK,***,isim,,,,
TƏPƏR,***,isim,,,,
TƏPƏRLİ,***,,sifət,,,
TƏPİK,***,isim,,,,
TƏPİKATAN,***,sifət,,,,
TƏPİKCİL,***,sifət,,,,
TƏPİKLƏMƏ,***,isim,,,,
TƏPİKLƏMƏK,***,fel,,,,
TƏPİKLƏNMƏ,***,isim,,,,
TƏPİKLƏNMƏK,***,fel,,,,
TƏPİKLƏŞMƏ,***,isim,,,,
TƏPİKLƏŞMƏK,***,fel,,,,
TƏPİLMƏ,***,isim,,,,
TƏPİLMƏ,***,isim,,,,
TƏPİLMƏK,***,fel,,,,
TƏPİLMƏK,***,fel,fel,,,
TƏPİMƏ,***,isim,,,,
TƏPİMƏK,***,fel,,,,
TƏPİNMƏ,***,isim,,,,
TƏPİNMƏK,***,fel,,,,
TƏPİŞDİRMƏ,***,isim,,,,
TƏPİŞDİRMƏK,***,fel,,,,
TƏPİTMƏ,***,isim,,,,
TƏPİTMƏ,***,isim,,,,
TƏPİTMƏK,***,fel,,,,
TƏPMƏ,***,,,,,
TƏPMƏ,***,isim,,,,
TƏPMƏK,***,fel,,,,
TƏPMƏK,***,fel,,,,
TƏPTƏZƏ,***,sifət,,,,
TƏR,***,isim,,,,
TƏR,***,fel,sifət,zərf,,
TƏRANƏ,***,isim,,,,
TƏRAVƏT,***,isim,,,,
TƏRAVƏTLƏNMƏ,***,fel,isim,,,
TƏRAVƏTLƏNMƏK,***,fel,,,,
TƏRAVƏTLİ,***,sifət,zərf,,,
TƏRBİYƏ,***,isim,,,,
TƏRBİYƏÇİ,***,fel,isim,,,
TƏRBİYƏLƏNDİRİLMƏ,***,isim,,,,
TƏRBİYƏLƏNDİRİLMƏK,***,fel,,,,
TƏRBİYƏLƏNDİRMƏ,***,isim,,,,
TƏRBİYƏLƏNDİRMƏK,***,fel,,,,
TƏRBİYƏLƏNMƏ,***,fel,isim,,,
TƏRBİYƏLƏNMƏK,***,fel,,,,
TƏRBİYƏLİ,***,sifət,,,,
TƏRBİYƏSİZ,***,sifət,,,,
TƏRBİYƏVİ,***,sifət,,,,
TƏRCİBƏND,***,isim,,,,
TƏRCİH,***,isim,,,,
TƏRCÜMAN,***,isim,,,,
TƏRCÜMEYİ-HAL,***,isim,,,,
TƏRCÜMƏ,***,isim,,,,
TƏRCÜMƏÇİ,***,fel,isim,,,
TƏRƏ,***,isim,,,,
TƏRƏCƏ,***,isim,,,,
TƏRƏÇİÇƏKLİLƏR,***,,,,,
TƏRƏDDÜD,***,isim,,,,
TƏRƏDDÜDLÜ,***,sifət,,,,
TƏRƏDDÜDSÜZ,***,zərf,,,,
TƏRƏDDÜM,***,isim,,,,
TƏRƏF,***,fel,isim,,,
TƏRƏFDAR,***,isim,,,,
TƏRƏFDARLIQ,***,isim,,,,
TƏRƏFGİR,***,isim,,,,
TƏRƏFGİRLİK,***,isim,,,,
TƏRƏHHÜM,***,isim,,,,
TƏRƏK,***,isim,,,,
TƏRƏKƏ,***,isim,,,,
TƏRƏKƏMƏ,***,isim,,,,
TƏRƏQQİ,***,fel,isim,,,
TƏRƏQQİPƏRVƏR,***,sifət,,,,
TƏRƏNNÜM,***,isim,,,,
TƏRƏSSÜD,***,isim,,,,
TƏRƏVƏZ,***,isim,,,,
TƏRƏVƏZÇİ,***,isim,,,,
TƏRƏVƏZÇİLİK,***,isim,,,,
TƏRƏVƏZLİK,***,isim,,,,
TƏRƏZİ,***,isim,,,,
TƏRƏZİÇİ,***,isim,,,,
TƏRƏZİPULU,***,isim,,,,
TƏRGİTDİRMƏ,***,isim,,,,
TƏRGİTDİRMƏK,***,fel,,,,
TƏRGİTMƏ,***,isim,,,,
TƏRGİTMƏK,***,fel,,,,
TƏRHALVA,***,isim,,,,
TƏRXAN,***,isim,,,,
TƏRXİS,***,isim,,,,
TƏRXUN,***,isim,,,,
TƏRİF,***,fel,isim,,,
TƏRİFƏGƏLMƏZ,***,sifət,,,,
TƏRİFƏLAYİQ,***,sifət,,,,
TƏRİFLƏMƏ,***,isim,,,,
TƏRİFLƏMƏK,***,fel,,,,
TƏRİFLƏNMƏ,***,isim,,,,
TƏRİFLƏNMƏK,***,fel,,,,
TƏRİFLİ,***,sifət,,,,
TƏRİFNAMƏ,***,,isim,,,
TƏRİQ,***,isim,,,,
TƏRİQƏT,***,isim,,,,
TƏRİQƏTÇİ,***,isim,,,,
TƏRİQƏTÇİLİK,***,isim,,,,
TƏRK,***,isim,,,,
TƏRK,***,,,,,
TƏRK,***,isim,,,,
TƏRKALTI,***,isim,,,,
TƏRKİB,***,isim,,,,
TƏRKİBBƏND,***,isim,,,,
TƏRKİBLİ,***,sifət,,,,
TƏRKİ-DÜNYA,***,isim,,,,
TƏRKİ-DÜNYALIQ,***,isim,,,,
TƏRKİ-ƏDƏB,***,isim,,,,
TƏRKİ-VƏTƏN,***,isim,,,,
TƏRKLƏŞMƏ,***,isim,,,,
TƏRKLƏŞMƏK,***,fel,,,,
TƏRKÖYNƏK,***,fel,isim,,,
TƏRK-SİLAH,***,isim,,,,
TƏRLAN,***,isim,,,,
TƏRLƏDİCİ,***,sifət,,,,
TƏRLƏMƏ,***,isim,,,,
TƏRLƏMƏK,***,fel,,,,
TƏRLƏTMƏ,***,isim,,,,
TƏRLƏTMƏK,***,fel,,,,
TƏRLİ,***,sifət,zərf,,,
TƏRLİK,***,isim,,,,
TƏRPƏDİLMƏ,***,isim,,,,
TƏRPƏDİLMƏK,***,fel,,,,
TƏRPƏNİŞ,***,isim,,,,
TƏRPƏNİŞMƏ,***,isim,,,,
TƏRPƏNİŞMƏK,***,fel,,,,
TƏRPƏNMƏ,***,isim,,,,
TƏRPƏNMƏK,***,fel,,,,
TƏRPƏNTİ,***,isim,,,,
TƏRPƏŞMƏ,***,isim,,,,
TƏRPƏŞMƏK,***,fel,,,,
TƏRPƏTMƏ,***,isim,,,,
TƏRPƏTMƏK,***,fel,,,,
TƏRS,***,fel,isim,sifət,,
TƏRSA,***,isim,,,,
TƏRSANƏ,***,isim,,,,
TƏRSƏ,***,sifət,zərf,,,
TƏRSƏSİNƏ,***,zərf,,,,
TƏRSİM,***,isim,,,,
TƏRSİNƏ,***,fel,zərf,,,
TƏRSLİK,***,isim,,,,
TƏRTƏMİZ,***,zərf,sifət,,,
TƏR-TƏZƏ,***,sifət,,,,
TƏRTİB,***,isim,,,,
TƏRTİBAT,***,isim,,,,
TƏRTİBATÇI,***,fel,isim,,,
TƏRTİBÇİ,***,isim,,,,
TƏRZ,***,isim,,,,
TƏSADÜF,***,isim,,,,
TƏSADÜFƏN,***,zərf,,,,
TƏSADÜFİ,***,sifət,,,,
TƏSBEH,***,isim,,,,
TƏSBİT,***,isim,,,,
TƏSDİQ,***,isim,,,,
TƏSDİQEDİCİ,***,sifət,,,,
TƏSDİQLƏMƏ,***,isim,,,,
TƏSDİQLƏMƏK,***,fel,,,,
TƏSDİQNAMƏ,***,,isim,,,
TƏSƏDDÜQ,***,isim,,,,
TƏSƏK,***,isim,,,,
TƏSƏLLİ,***,isim,,,,
